6748,231.104,2000
4209,178.263,2004
10003,145.31,2003
3289,58.33,2001
9011,79.526,2001
14124,125.525,2000
10266,144.547,2003
12150,353.311,2000
14657,66.952,2005
9341,258.027,2004
14870,296.819,2004
5264,215.712,2003
9709,114.795,2000
5237,219.607,2000
9028,209.119,2003
7892,430.995,2000
9540,80.14,2000
9157,279.321,2001
9045,423.781,2004
7781,157.18,2001
2929,216.707,2002
2898,82.748,2000
6727,173.235,2004
1762,655.185,2002
10906,144.22,2003
14718,126.244,2002
11690,201.447,2004
4122,386.209,2003
4622,231.234,2004
330,69.042,2001
13309,264.335,2005
2243,119.146,2000
1801,193.073,2002
10875,133.686,2004
1244,207.375,2003
14074,268.62,2002
8969,162.516,2002
11753,92.024,2001
3377,187.492,2001
10153,142.977,2005
5533,205.319,2005
1865,72.977,2000
425,171.259,2003
8326,973.06,2003
6484,96.047,2002
11294,109.512,2002
14831,148.351,2003
13568,233.168,2002
11456,126.626,2004
921,105.186,2004
9006,152.5,2002
4283,164.475,2003
2059,75.826,2002
12452,404.485,2004
11182,168.925,2002
7441,192.003,2003
5102,147.701,2002
7976,107.507,2001
10044,212.899,2001
404,341.505,2005
3237,152.268,2001
14789,216.456,2002
13095,128.884,2000
2838,239.685,2004
1906,372.29,2003
1031,135.833,2004
12251,112.526,2000
11653,80.59,2001
13377,256.948,2004
5003,103.222,2001
13810,338.857,2004
249,187.078,2001
13327,275.368,2003
12233,219.199,2004
14248,159.194,2003
4603,99.425,2000
3793,371.665,2002
9841,173.803,2001
5929,109.908,2001
5105,89.642,2001
13654,188.715,2003
5268,162.516,2002
28,77.229,2002
1453,195.689,2004
11202,102.851,2004
9474,199.501,2001
12273,146.81,2001
3315,118.823,2003
11932,136.766,2004
14423,205.139,2004
10882,232.097,2004
8292,196.451,2002
6562,177.941,2004
9153,334.984,2001
6875,156.121,2000
12421,198.98,2002
11893,159.369,2005
11560,82.32,2004
12812,87.262,2000
256,183.392,2002
7935,229.789,2000
212,223.719,2003
11089,164.196,2003
6491,81.846,2000
12527,136.775,2003
10116,191.525,2002
5627,88.906,2002
2007,222.683,2003
595,247.035,2004
2252,170.33,2001
11091,475.88,2004
8528,199.944,2000
11603,185.268,2002
6412,119.841,2000
6327,164.891,2004
3114,271.032,2001
14123,143.711,2003
5058,171.591,2001
13052,110.92,2002
9251,459.559,2002
11316,71.871,2000
14328,126.129,2001
4317,220.254,2002
9305,133.72,2000
9317,131.869,2002
8012,4815.703,2002
11883,104.253,2000
13721,127.854,2003
5176,206.256,2003
1933,134.852,2004
3517,62.05,2001
9106,144.414,2003
10551,153.197,2003
11764,51.906,2004
1938,135.868,2004
12513,157.176,2003
2693,105.358,2002
12192,298.224,2002
12669,91.147,2002
13048,313.022,2003
6658,170.89,2001
7828,145.667,2001
2721,277.282,2004
5466,246.948,2004
3279,225.8,2004
12473,217.118,2000
7703,89.274,2000
1937,187.628,2003
5091,235.218,2002
8519,144.712,2002
7717,176.724,2001
6556,186.214,2001
7489,120.303,2001
1242,202.612,2001
14595,182.143,2003
10725,526.571,2002
2921,132.118,2005
2396,104.32,2002
1955,196.513,2003
13453,148.33,2002
8042,125.495,2003
3150,209.457,2005
13054,135.595,2001
10010,245.146,2003
1245,146.089,2003
11501,327.666,2004
9539,77.904,2001
12634,97.165,2002
13869,92.242,2001
2068,225.187,2004
5948,115.747,2000
8409,241.249,2004
7118,109.217,2000
5584,107.71,2002
12495,420.84,2003
12969,118.689,2003
3943,126.75,2001
3751,82.773,2001
11401,138.307,2002
12239,290.305,2004
11663,326.815,2004
1100,230.748,2004
14539,106.113,2002
4673,75.316,2000
6597,136.862,2002
1781,127.898,2004
8811,304.479,2001
2013,151.557,2002
988,192.54,2003
1129,111.234,2000
4605,93.326,2001
2384,122.223,2001
9237,104.671,2004
9203,160.607,2003
7432,77.451,2003
8208,108.095,2000
14243,150.599,2004
9587,92.934,2000
7515,136.602,2005
2504,368.756,2004
11453,125.241,2004
7853,212.406,2002
12759,481.094,2005
9348,80.241,2000
7209,151.804,2003
11003,147.957,2001
14048,102.387,2004
9315,72.306,2002
8482,186.143,2005
1495,76.58,2001
3814,189.741,2002
5563,158.367,2005
11723,113.913,2002
10066,209.047,2004
14460,168.751,2004
32,226.548,2004
3533,126.741,2001
12168,144.439,2004
11406,189.25,2005
4346,133.903,2005
9047,94.224,2000
6832,120.196,2003
8808,139.334,2003
7261,130.045,2002
10220,72.536,2000
10297,164.28,2003
7977,105.264,2003
9227,245.749,2004
8855,431.263,2001
944,297.864,2000
3396,35.345,2001
13794,516.768,2002
5298,187.963,2004
5857,388.728,2002
13496,230.545,2002
12407,315.824,2004
6528,134.258,2000
9231,125.693,2001
2253,168.938,2002
4750,503.67,2005
11359,283.392,2004
3768,90.167,2001
4932,71.658,2002
14625,443.575,2005
5500,241.587,2003
6164,118.213,2003
3770,243.534,2003
10359,215.672,2002
9357,162.624,2001
3162,172.739,2003
1235,188.328,2002
8096,176.339,2000
1696,180.58,2004
3081,160.317,2003
14537,109.328,2000
3498,173.238,2001
5890,186.737,2002
7788,259.032,2000
9568,154.474,2002
7825,622.437,2002
11638,284.676,2004
5292,119.719,2000
2949,235.77,2001
1927,147.45,2004
9170,188.627,2004
13683,133.118,2004
7579,103.153,2003
514,67.246,2002
12816,161.229,2000
381,50.102,2002
5578,368.482,2001
12446,133.158,2000
10196,53.003,2002
13349,103.793,2003
10719,113.262,2004
10460,271.577,2005
12657,392.455,2004
2327,216.567,2003
2713,111.735,2000
11982,106.55,2005
12289,95.23,2000
5643,113.716,2002
11515,138.191,2001
3390,202.639,2003
6672,200.817,2001
2421,125.93,2002
1750,157.896,2003
1861,244.73,2002
14326,84.549,2000
14010,152.054,2001
12085,140.7,2002
10079,325.846,2004
2540,84.168,2003
12897,229.095,2004
11965,249.554,2002
5092,175.054,2001
10846,131.551,2000
7418,246.597,2002
6418,194.362,2002
2920,242.483,2003
13590,151.635,2000
12560,157.258,2002
3072,120.67,2002
4794,840.377,2002
12808,149.924,2004
11092,213.16,2005
3601,163.585,2000
6365,117.693,2000
6916,151.032,2004
10987,146.254,2003
12185,169.461,2003
12430,148.313,2005
6065,226.893,2001
14997,120.924,2003
3901,226.074,2003
13835,154.931,2001
6880,182.218,2004
12666,231.989,2002
2556,162.788,2000
1194,151.543,2004
5134,169.121,2004
1607,253.862,2003
14941,199.996,2003
4273,76.61,2002
12805,122.698,2001
11038,845.956,2000
6768,186.796,2004
2312,203.52,2002
14977,252.685,2002
887,163.111,2001
7253,72.783,2005
9762,80.375,2000
11225,49.762,2000
4639,275.998,2003
12114,205.816,2001
1875,147.89,2003
9408,172.713,2004
7789,82.856,2000
13997,41.163,2001
3513,115.185,2004
12387,147.207,2002
10331,141.293,2002
6667,173.692,2004
2121,97.333,2002
4010,121.318,2004
2806,171.513,2002
4945,110.364,2003
2172,129.41,2003
1986,146.585,2003
428,78.536,2000
6115,87.206,2001
11256,117.609,2001
1993,252.443,2003
4239,81.799,2001
11922,314.342,2002
8767,164.82,2004
961,121.121,2000
12738,106.563,2001
7968,83.303,2000
2744,205.438,2002
994,151.085,2004
11716,158.244,2000
3608,132.772,2004
8564,202.397,2004
10172,309.721,2003
11992,113.037,2003
10729,160.127,2001
6660,142.174,2001
11548,287.09,2004
13020,133.991,2002
10589,169.398,2004
9914,142.361,2001
9445,147.884,2004
3309,305.195,2002
3870,137.409,2003
5915,94.21,2004
1983,181.364,2000
5931,215.272,2004
8190,75.044,2002
9684,351.818,2000
5409,107.18,2001
8836,47.939,2005
9026,98.833,2000
13238,258.253,2004
5947,248.062,2004
3792,65.683,2002
3226,244.062,2005
1115,172.289,2005
10652,255.303,2004
13673,157.397,2005
12242,266.468,2005
8173,72.834,2000
9509,136.002,2002
13380,192.686,2004
398,155.468,2002
8652,156.395,2003
7633,77.677,2001
1691,87.693,2001
3700,180.961,2003
9769,188.367,2004
9574,179.734,2002
3714,183.419,2002
3373,122.546,2004
8965,135.054,2001
7901,108.024,2002
11507,117.205,2004
9833,116.459,2004
6511,94.571,2003
3255,135.066,2000
2629,156.79,2005
12437,324.932,2004
2922,91.819,2000
13928,39.692,2000
1584,279.189,2004
2941,113.603,2001
9772,162.366,2004
2702,90.076,2001
13592,183.911,2004
8687,98.759,2004
5282,84.398,2003
6706,81.064,2000
12450,214.985,2003
3569,142.445,2003
12039,134.128,2004
5638,250.527,2004
7057,222.841,2004
11231,186.511,2003
12054,145.499,2004
14059,87.438,2002
7383,151.311,2005
7686,90.3,2001
9576,164.29,2003
11714,157.426,2003
14207,169.036,2002
13949,141.771,2002
12167,496.749,2004
4799,135.34,2003
14798,232.912,2001
9870,155.697,2000
11846,493.651,2004
2498,133.314,2001
9065,73.33,2000
2909,221.364,2004
7110,115.545,2001
14470,328.043,2002
1183,427.904,2002
2856,104.019,2002
9085,173.669,2002
6256,131.225,2005
9381,146.152,2000
2157,105.649,2004
402,100.171,2004
6811,187.692,2002
10226,123.881,2001
13672,231.225,2002
1837,157.471,2000
14510,142.242,2002
1228,327.558,2001
7722,169.888,2002
11306,322.494,2000
7591,116.855,2001
5956,123.615,2004
7743,96.399,2002
1238,84.152,2000
12004,354.321,2002
9609,302.366,2002
8333,218.633,2002
14137,103.987,2004
1961,392.095,2004
14174,139.109,2002
3012,121.121,2005
7094,386.828,2004
10191,441.439,2004
5696,101.188,2002
8508,161.355,2001
7834,138.364,2003
6642,268.301,2004
2027,141.536,2003
1337,230.789,2001
10986,82.41,2004
12881,194.894,2003
12901,144.223,2002
1186,224.815,2004
12905,345.779,2004
4298,74.544,2000
8456,219.934,2004
6413,157.13,2001
12981,369.254,2003
2684,166.415,2001
675,236.5,2002
7965,162.719,2001
13469,163.821,2003
4142,170.11,2003
8562,141.13,2002
2705,191.512,2000
11497,137.452,2001
9143,154.731,2004
10302,93.326,2001
10272,177.365,2004
11836,147.53,2005
5740,180.152,2001
10541,141.379,2001
13235,242.751,2005
1815,125.794,2004
5752,167.389,2003
6988,212.818,2003
14829,138.856,2002
2569,196.868,2004
11732,91.423,2002
6690,191.839,2005
9850,314.898,2001
12546,120.74,2002
6348,164.182,2003
11430,131.951,2003
5467,110.463,2000
947,122.797,2001
5747,227.371,2004
533,7629.992,2003
14348,173.165,2002
1502,158.657,2003
5223,25.075,2000
1191,71.658,2004
11737,113.037,2003
1126,141.696,2004
881,267.918,2000
14087,171.112,2002
14162,1885.657,2000
10631,248.662,2004
11849,100.378,2002
9797,237.812,2004
7927,278.513,2004
1334,268.504,2004
5549,184.312,2004
14353,157.736,2002
8952,273.204,2005
7672,179.579,2000
14637,155.493,2004
4863,268.998,2004
9681,185.129,2001
2382,89.842,2003
356,315.565,2001
5481,158.242,2001
10336,159.502,2003
6666,88.577,2000
14566,301.16,2000
6596,95.623,2004
14213,119.88,2002
8801,84.395,2000
6163,106.346,2000
12458,193.659,2004
5404,197.558,2002
5108,194.098,2004
12755,254.555,2004
9779,78.235,2000
6374,381.833,2004
9967,73.635,2001
6508,205.296,2004
2380,175.894,2002
4621,124.231,2001
7327,140.434,2003
9398,167.826,2005
2819,134.263,2002
11675,75.298,2002
939,129.057,2002
3754,121.252,2001
3147,115.083,2002
6330,88.347,2003
11679,409.491,2004
7955,129.886,2005
117,290.317,2003
3646,129.891,2000
10676,150.708,2003
3101,277.447,2004
12784,111.988,2004
4818,167.985,2002
12948,142.898,2003
4809,125.946,2000
10175,119.099,2000
6831,89.959,2003
9024,192.29,2004
6565,293.335,2002
4090,104.313,2000
11843,202.271,2004
13451,210.491,2000
11907,128.998,2000
6174,195.495,2004
1298,111.849,2002
1973,98.068,2001
11058,129.973,2004
4717,137.438,2003
4139,278.04,2003
14051,141.442,2003
7644,63.784,2001
14605,163.287,2004
8693,158.372,2004
7525,173.365,2002
12072,141.296,2003
6266,235.157,2004
726,94.548,2000
5804,205.479,2002
14324,110.309,2003
2016,241.724,2004
11123,144.517,2004
4500,120.488,2001
12096,189.514,2001
10043,149.732,2004
4055,119.29,2002
1237,123.044,2000
2263,133.86,2000
13751,128.386,2000
93,73.97,2000
10823,714.22,2004
1256,112.222,2003
9599,82.906,2000
6786,162.189,2003
6423,84.991,2000
12400,117.236,2001
3009,138.917,2002
10355,331.386,2004
9650,354.595,2003
12419,110.127,2002
13527,260.676,2004
11759,149.934,2003
14583,82.008,2000
14032,316.84,2005
12953,204.025,2000
4678,153.894,2005
6318,167.293,2004
11451,140.011,2000
10931,211.361,2005
6196,264.794,2000
4044,158.745,2000
14955,210.632,2000
13021,152.268,2001
11983,137.648,2001
813,80.947,2005
3074,77.408,2005
1117,83.6,2000
14507,118.324,2004
10522,158.411,2002
3051,64.956,2000
14300,82.734,2002
13757,171.487,2004
10851,98.963,2003
3758,342.83,2002
14001,760.68,2004
956,202.971,2004
1310,236.427,2003
11327,355.666,2001
7937,90.298,2000
11973,103.837,2004
11600,294.441,2002
6243,215.272,2004
14321,186.689,2005
9258,141.696,2004
1971,373.978,2002
2014,134.759,2000
6771,116.833,2005
11014,379.38,2004
1532,79.619,2000
13246,343.636,2004
6339,186.304,2003
4049,211.99,2001
11175,169.212,2004
12214,231.631,2003
12992,351.473,2000
8223,117.609,2002
502,150.631,2000
14930,90.837,2000
1715,257.913,2003
858,499.689,2002
3423,117.843,2002
13760,201.705,2000
12136,159.596,2003
2948,222.54,2004
9875,120.353,2001
12481,56.316,2001
9983,103.248,2001
14953,173.187,2000
7349,122.942,2003
12344,254.333,2003
919,113.956,2001
13620,70.395,2001
6640,90.046,2003
7284,180.27,2004
14108,661.98,2001
8103,125.066,2002
3542,143.52,2003
5339,399.322,2004
13386,174.127,2002
2552,97.909,2001
14619,318.276,2003
9394,135.236,2003
9757,93.29,2001
4854,145.629,2004
4058,84.286,2001
10711,133.22,2002
10286,364.394,2001
7421,164.967,2001
9803,192.163,2003
1254,99.288,2000
5276,160.77,2004
13919,191.958,2004
10204,269.742,2000
201,234.289,2004
3269,500.502,2000
1120,90.108,2004
3961,82.108,2000
10643,141.324,2003
9856,148.321,2000
10834,120.573,2003
5639,203.901,2005
8709,177.376,2004
7562,142.083,2003
1686,115.911,2002
5903,85.981,2002
1444,241.611,2001
9263,70.374,2000
4612,134.876,2002
4188,205.268,2002
7774,194.63,2005
12742,319.361,2004
6202,177.184,2005
12928,266.115,2000
7024,144.888,2002
4889,210.051,2004
9213,441.489,2004
5370,212.66,2001
388,154.018,2004
11613,210.423,2003
9321,162.005,2000
11597,92.387,2000
3831,37.156,2001
11997,149.114,2002
231,84.195,2000
8422,127.335,2004
9280,212.572,2002
13350,257.873,2004
3331,139.892,2003
4607,158.328,2004
4742,209.342,2004
8524,118.89,2003
207,91.847,2001
9128,86.038,2002
9838,233.176,2003
2293,108.615,2000
7752,92.131,2001
11429,158.475,2000
10362,185.779,2001
11214,81.867,2002
11059,81.244,2000
8975,166.703,2000
496,99.443,2001
4458,364.991,2004
288,312.352,2005
2657,141.324,2003
13532,240.311,2004
2419,156.499,2001
6159,136.49,2003
10523,80.109,2003
8148,153.821,2004
5455,82.847,2000
223,413.409,2004
11030,202.111,2004
14345,388.522,2004
10173,99.326,2002
10026,278.821,2004
13487,149.84,2003
1752,177.122,2004
8791,149.774,2003
8390,485.304,2004
7479,77.904,2001
9571,192.003,2003
8630,67.942,2004
11602,244.279,2004
3771,138.396,2004
583,131.359,2003
5625,144.708,2002
7715,298.378,2001
1253,123.085,2003
12234,121.832,2001
13143,300.081,2003
1644,317.985,2003
1799,291.259,2004
12133,86.683,2002
10441,161.18,2004
5618,185.021,2001
3773,87.341,2002
3566,65.68,2004
4146,157.736,2002
13479,143.651,2003
1179,143.816,2005
11880,274.609,2004
10529,53.616,2000
7524,82.409,2000
13712,65.645,2002
13965,121.409,2002
4234,94.548,2000
11709,233.613,2001
11410,129.903,2004
1027,151.775,2000
3488,85.757,2000
10374,148.245,2000
5545,131.829,2002
8654,110.144,2000
2476,261.828,2003
1557,116.903,2001
4900,113.43,2002
5891,155.258,2004
4241,150.377,2003
13280,249.111,2002
11035,141.455,2002
14969,170.715,2000
4275,241.963,2001
10988,232.224,2005
13473,272.422,2004
9029,137.307,2004
10205,116.921,2000
6305,150.838,2004
2787,67.976,2000
3872,169.939,2002
9221,244.057,2000
4402,330.129,2001
9167,128.181,2003
13982,90.99,2002
4431,266.446,2002
5959,205.701,2004
2603,1554.111,2001
7359,245.289,2004
14115,106.724,2004
2395,177.471,2002
2868,148.175,2004
2277,68.939,2001
9735,75.78,2002
11630,373.175,2004
2315,207.587,2000
3248,517.079,2003
14633,74.416,2003
3238,162.909,2001
139,128.461,2002
6946,111.934,2004
4830,317.947,2003
6953,480.629,2001
8396,143.809,2004
10580,153.43,2004
6246,152.262,2002
10978,89.174,2000
6647,163.598,2001
10502,151.085,2004
5518,60.853,2002
8637,81.22,2004
12011,157.488,2003
4003,329.111,2000
5987,217.929,2004
7293,77.444,2003
14406,124.695,2004
3683,110.537,2002
11021,210.259,2004
11143,164.705,2000
6102,138.521,2002
10229,182.037,2004
11415,116.047,2004
7924,136.755,2000
1847,150.236,2003
4319,84.562,2002
6603,220.264,2004
11043,64.499,2000
12962,98.963,2003
3355,94.945,2001
4486,53.452,2003
6032,118.999,2000
8389,134.358,2000
3004,271.163,2004
7241,213.641,2000
9698,196.868,2004
9866,125.471,2003
11699,83.402,2000
9359,173.706,2001
4060,197.46,2004
13785,133.046,2000
14505,79.572,2001
13454,275.957,2003
14631,166.73,2003
2290,199.668,2000
12906,214.135,2002
2965,123.185,2001
541,264.735,2001
10241,169.919,2001
1163,97.292,2000
5361,169.898,2002
6258,162.092,2001
12116,117.35,2003
923,325.51,2002
9301,178.555,2004
14598,163.023,2004
5727,150.04,2003
5924,798.484,2002
11437,101.453,2001
10639,140.513,2003
3176,603.205,2003
9261,116.552,2002
11747,116.552,2001
12965,166.431,2002
8665,116.746,2001
1577,126.849,2002
1309,88.844,2001
7864,108.631,2005
14634,228.212,2002
4328,119.962,2004
1680,175.352,2003
11054,148.83,2001
14857,143.845,2005
1122,239.719,2000
8852,115.379,2001
7312,187.771,2004
2267,820.995,2004
5297,77.229,2002
7454,212.217,2004
713,238.516,2002
8445,96.592,2002
6267,118.541,2002
3713,174.265,2003
9193,306.033,2002
10154,51.989,2004
3099,125.401,2002
13043,265.543,2004
11157,620.893,2001
10317,135.552,2000
1480,148.003,2003
985,141.681,2002
9826,141.536,2003
14112,138.641,2004
8134,228.629,2004
13947,94.832,2003
8312,167.671,2003
2708,135.918,2002
14241,148.103,2001
11388,121.908,2003
5754,227.951,2004
4307,124.119,2005
1297,125.446,2004
5256,135.236,2003
14317,129.477,2001
10070,158.42,2005
10709,216.351,2004
12489,138.583,2002
1721,94.222,2004
2061,173.885,2004
11334,189.795,2000
387,224.988,2004
12843,213.919,2005
1474,193.493,2001
6547,112.783,2003
9459,25.105,2000
10365,106.292,2004
2300,146.937,2003
7436,292.795,2002
6834,254.992,2003
13571,108.224,2000
1753,194.554,2002
14272,176.764,2002
4364,266.061,2001
14585,245.658,2004
12810,205.688,2004
3885,163.922,2005
12530,180.152,2001
6425,136.571,2001
3235,117.059,2003
2205,140.421,2001
840,216.777,2003
1987,107.811,2003
5193,145.591,2004
2633,177.486,2004
1387,119.496,2004
11899,135.014,2002
10624,141.779,2002
7114,261.728,2001
1438,149.732,2004
5811,162.275,2002
5363,266.064,2004
11993,142.33,2002
8905,201.042,2004
1654,319.291,2005
13391,82.134,2002
10271,211.113,2004
472,133.797,2004
10082,145.746,2005
3546,178.263,2004
4345,321.352,2001
9995,211.85,2003
6035,64.084,2001
6785,115.124,2005
5697,110.211,2003
4230,155.154,2002
9832,178.22,2005
3131,184.3,2004
14290,72.016,2000
14474,99.071,2000
7817,140.905,2000
10997,107.586,2000
9016,148.176,2002
14270,400.818,2005
4378,161.229,2000
3222,158.717,2004
1184,140.467,2004
5732,38.675,2005
12423,278.86,2002
1108,113.979,2003
69,472.655,2003
5032,128.242,2002
8363,80.113,2003
13886,516.07,2001
10909,238.344,2005
13766,159.714,2000
10744,205.189,2004
998,139.573,2002
9824,89.26,2000
3157,84.596,2000
1688,102.691,2004
134,77.608,2001
3819,83.553,2003
399,518.672,2003
2903,474.327,2004
8204,250.303,2005
1859,147.698,2002
5553,118.621,2001
3036,88.49,2002
10394,229.22,2004
5636,161.38,2003
14075,84.922,2003
3451,250.552,2000
11789,50.15,2000
957,83.355,2001
13844,105.087,2004
5006,373.175,2004
5234,69.46,2000
5784,168.66,2004
10668,96.462,2004
2568,169.572,2004
8102,155.13,2003
9069,138.607,2004
5601,168.953,2001
10913,363.771,2005
2570,156.469,2000
9597,89.472,2000
7223,159.98,2004
7440,132.21,2003
6669,233.032,2001
1506,163.447,2004
5847,204.053,2003
7467,114.367,2004
5970,244.483,2004
14484,114.42,2003
12288,211.671,2001
2974,94.806,2001
12540,595.275,2000
1038,67.625,2001
14978,210.179,2003
9715,177.881,2001
6042,165.117,2000
7832,66.94,2000
11389,110.791,2002
7848,150.397,2004
12712,141.837,2005
12732,140.189,2004
13281,260.049,2004
6698,106.673,2002
11120,120.393,2002
7572,123.117,2000
9490,231.716,2004
12900,175.761,2005
1383,111.593,2003
4752,227.452,2004
14886,239.459,2001
1566,159.98,2004
10675,152.457,2000
1175,186.451,2000
9416,171.75,2004
3691,269.086,2003
7444,267.822,2000
6904,189.168,2003
12564,182.136,2005
8634,150.557,2002
11015,117.334,2001
8970,246.768,2004
2784,169.398,2004
5983,155.493,2004
4604,129.515,2005
5114,183.748,2004
2211,110.242,2004
6157,180.542,2000
4252,96.462,2003
3231,282.042,2004
14761,136.348,2000
1850,138.752,2000
11318,74.544,2000
12655,149.774,2003
14028,442.807,2000
7640,92.889,2005
3642,167.472,2005
6634,332.902,2003
6109,101.092,2002
11322,228.216,2003
11364,355.165,2005
14097,118.89,2003
11280,95.995,2001
13108,86.82,2001
13703,91.417,2004
14697,115.649,2001
4632,96.371,2001
1966,96.252,2000
814,124.023,2004
1613,612.976,2003
8137,121.724,2001
916,143.968,2000
1798,94.283,2000
1148,136.825,2004
1524,203.464,2002
8534,272.454,2002
12320,247.38,2004
1886,118.728,2005
11977,214.156,2005
90,82.261,2000
12247,185.884,2003
3529,197.221,2002
773,133.912,2003
8187,241.138,2004
349,118.775,2001
8027,199.946,2002
9778,131.87,2000
5381,146.868,2003
8277,156.697,2002
2966,104.5,2000
5355,137.343,2000
7318,338.549,2003
9377,184.218,2005
7911,142.391,2002
7310,246.522,2000
11166,220.524,2000
12551,250.896,2003
10833,108.454,2001
13579,58.175,2000
5547,239.737,2003
97,130.035,2003
10567,184.468,2004
5073,124.86,2003
8082,167.295,2003
6420,155.218,2004
3397,67.822,2003
10453,95.155,2001
13809,115.642,2004
12650,118.192,2000
10328,150.729,2000
6595,152.179,2001
6860,132.367,2000
7354,446.172,2004
8269,182.037,2004
11596,273.173,2003
1679,204.186,2002
7262,204.962,2002
8892,60.874,2000
14067,128.157,2004
3179,88.868,2002
12112,134.84,2002
13250,266.914,2005
12909,232.097,2004
401,29.686,2002
6069,146.326,2001
11985,122.457,2003
8255,241.941,2005
6320,182.743,2003
688,228.45,2005
9451,87.453,2002
229,141.928,2004
5245,100.421,2000
1488,411.07,2002
14739,186.591,2004
8461,134.965,2001
395,153.244,2003
8825,323.23,2004
3372,493.285,2004
11032,85.445,2001
13399,74.422,2000
14234,125.768,2004
9570,171.588,2004
8807,227.579,2003
8961,168.476,2005
14607,199.83,2002
8617,96.649,2002
6079,133.003,2004
14959,150.491,2002
5690,167.393,2002
12454,129.057,2002
6923,116.923,2005
14980,104.124,2004
86,117.285,2004
2265,91.816,2004
10152,174.171,2003
4747,147.884,2004
6151,223.323,2001
14678,164.833,2005
10888,294.899,2004
6940,299.614,2005
12338,236.313,2004
8351,66.997,2001
