132,22208.13,488115.4,1587035
133,17419.27,506396.7,1580691
134,7164.88,537861.6,1554417
135,16587.96,480831.1,1524177
136,9687.05,548387.6,1502338
137,12855.08,575024.1,1543940
138,18877.04,596615.1,1535749
139,16081.62,523406.8,1479571
140,19130.46,543952.3,1468978
141,12079.85,495488.8,1535949
142,19894.69,529242.7,1466044
143,6976.41,513284.1,1538827
144,17295.35,575417.4,1491409
145,9093.75,554912.2,1509014
146,14918.42,582353.4,1519292
147,16777.53,530823.1,1476181
148,11079.92,506207.9,1508676
149,8956.89,549583.9,1556525
150,4093.38,539598.7,1543659
151,21243.25,600580.3,1554304
152,14846.37,516717.8,1485866
153,2566.22,529617,1537708
154,15603.6,515475.1,1483688
155,7750.95,512802.7,1543811
156,12412.03,499584.4,1510684
157,17560.98,505231,1580547
158,11460.32,515737.8,1563498
159,20663.47,473936.1,1501261
160,15072.17,485540.4,1526997
161,7605.79,551574.8,1512579
162,12103.99,572069.6,1544945
163,7532.44,556048.4,1543793
164,14387.11,489129.6,1542947
165,16066.75,521915,1479975
166,12113.68,495667.3,1524292
167,7709.68,550967.9,1511604
168,16073.28,494104.6,1497576
169,14723.5,492617.8,1554605
170,22754.76,460562.1,1523316
171,19947.87,528860.4,1465903
172,11630.04,499430.9,1545376
173,10568.51,568780.2,1523964
174,23239.38,610573.3,1522090
175,18728.88,540479.5,1469890
176,3509.02,528089.3,1540431
177,11313.01,568456.5,1546853
178,2158.87,538470.9,1525015
179,8354.26,561384.3,1524244
180,21174.92,604285.8,1533619
181,8872.04,563039.2,1523856
182,10709.95,569341,1524395
183,4560.8,545845.9,1541239
184,20763.25,467047.9,1538050
185,8025.37,526372.3,1556039
186,20945.54,534892.9,1462355
187,22286.89,515789.2,1460477
188,11305.47,550491.4,1564737
189,11336.41,568541.2,1546853
190,8726.73,555929,1550473
191,3451.26,542378.8,1522647
192,29999,632268.9,1516943
193,12639.55,494233.7,1522600
194,11140.38,498343.9,1528840
195,20342.81,499390.3,1587675
196,11773.81,500165.7,1514037
197,21876.52,606440.3,1525825
198,17513.25,499890.4,1485464
199,33791.53,455546.6,1608968
200,15794.23,524465.6,1480310
201,18316.76,506351.9,1584035
202,22010.94,490949.2,1588477
203,15763.24,492776.4,1500975
204,18951.59,524175.3,1469820
205,22348.15,607075.8,1518407
206,9859.8,518948.5,1559288
207,6814.67,535504.6,1553453
208,16091.47,504919.1,1574619
209,6946.21,536258.8,1508345
210,18431.87,494209.3,1486278
211,8885.19,505697.3,1532223
212,6865.16,549968.6,1547791
213,22591.43,461150.2,1522871
214,10913.62,546862.8,1564836
215,8031.56,514642.3,1548039
216,17823.76,499488.3,1484489
217,13445.12,498141,1555604
218,19416.16,492792.4,1483213
219,6902.36,514906.7,1520328
220,17291.73,479251.7,1519653
221,16804.97,480109,1524258
222,16622.93,493482.1,1495515
223,21405.51,604117.5,1519459
224,24193.85,485297.6,1593152
225,21553.57,605572.6,1531585
226,8487.03,549251,1554928
227,19273.47,540859.7,1468130
228,10287.91,568162.9,1525677
229,5160.36,539913.4,1547261
230,13332.82,492400.8,1520422
231,25776.95,619136.8,1538197
232,25353.75,474982.8,1588903
233,14651.02,495834.9,1502974
234,4769.02,540180.9,1545809
235,11940.07,496283.8,1524076
236,10823.75,567670.8,1517541
237,21762.65,521430.2,1460943
238,16623.11,588059.4,1519110
239,24667.98,453969.6,1534965
240,5217.18,549780.9,1522740
241,16571.74,480481.1,1529221
242,4171.18,539709.5,1518305
243,6027.44,545600.4,1514501
244,12076.1,573886.9,1537869
245,21427.69,605128.6,1533235
246,16034.76,498310.4,1493212
247,6245.08,555183.1,1528627
248,16535.06,520639.5,1478720
249,18756.94,475376.2,1547037
250,13375.59,492494.2,1542681
251,12377.84,501062.5,1553672
252,17489.35,503510.7,1579195
253,10036.6,536563.5,1498203
254,19975.18,470839.6,1545318
255,11345.72,566892.1,1512151
256,17872.97,483519.6,1502683
257,22141.53,603644.7,1554464
258,20802.78,509734.7,1467606
259,19630.91,599252.6,1532320
260,10749.94,502384.9,1544961
261,19322.4,597720.3,1522906
262,12334.3,496315.9,1518654
263,10403.28,548246.4,1499700
264,14980.66,508582.6,1572667
265,2146.79,540141.8,1526461
266,17611.13,497769.3,1486750
267,5187.29,527944.4,1546665
268,8540,552493.9,1509331
269,8790.1,563683.8,1530823
270,10614.86,512277.5,1557645
271,20945.85,517076.6,1464688
272,14640.13,578793.8,1550498
273,18162.39,493403.5,1488244
274,19605.06,599112.2,1528160
275,2129.16,532599.1,1537718
276,23349.25,609523.1,1513944
277,13172.21,573853.4,1512481
278,16862.52,497384.4,1571842
279,6797.15,550446.6,1547034
280,6557.39,534688.6,1552618
281,23672,457955.2,1519892
282,15028.03,486984.6,1543047
283,8928.71,549950.9,1556201
284,13538.54,576406.6,1546788
285,7166.4,557245.7,1538239
286,3530.16,529336.3,1541295
287,7506.03,510611.6,1526624
288,21240.05,604255.2,1524745
289,22207.29,488625.1,1587458
290,9603.68,566328.9,1532385
291,4965.39,532972.8,1547287
292,21948.13,485619.7,1583697
293,14357.54,492698.5,1552187
294,21405.39,496601.8,1590033
295,18553.8,595658.8,1534022
296,1903.41,537400.5,1525401
297,21796.8,489624.3,1586535
298,11650.01,567582.9,1550866
299,26512.87,493289.9,1607557
300,7455.14,511366.8,1538014
301,12897.06,575074.3,1544233
302,14477.86,492072.3,1551809
303,20464.08,527939.4,1464290
304,16208.64,481728.2,1528043
305,22241.24,466647.4,1505050
306,7831.51,525057,1554867
307,23470.05,458493.5,1520902
308,11513.79,499605.8,1517433
309,10913.9,502649.6,1546814
310,23718.14,491031.9,1595449
311,21271.62,603867.4,1520681
312,22115.68,489922.6,1588119
313,12160.76,496176.2,1521184
314,21695.38,510105.9,1464327
315,16297.69,586264.4,1516395
316,22072.49,491852.9,1589408
317,13764.86,576012.8,1512514
318,20228.55,469384.4,1519982
319,7915.03,560140.6,1536992
320,21789.05,603380.9,1551479
321,16733.25,525160.1,1477032
322,8568.18,549805.6,1554902
323,17265.74,503919.9,1578586
324,11998.45,495498.8,1529306
325,20284.57,529396.6,1464747
326,14863.23,579682.3,1550291
327,24562.42,614990.1,1539688
328,17539.25,483280.6,1505495
329,2798,535545.4,1521942
330,12078.47,574097.4,1536573
331,3740.77,545213.3,1537592
332,16832.2,590044.3,1529141
333,9522.21,566072.2,1532088
334,21737.64,483086.6,1580210
335,16440.2,532818.9,1477179
336,16492.95,482127.6,1543416
337,5845.98,547168.8,1516400
338,13590.01,492317.1,1544567
339,13862.09,579257.6,1521273
340,6344.92,532954.9,1510328
341,20089.88,537213.8,1465206
342,22289.23,584585.4,1477467
343,13328.16,501250.6,1503073
344,19150.26,541195.1,1468570
345,19580.28,599097.8,1531247
346,5352.24,550940.4,1538114
347,13801.34,501174.1,1500791
348,18584.37,528230.4,1470456
349,4788.07,547447.6,1521722
350,20171.76,530790.4,1465019
351,17869.26,497598.8,1485791
352,21302.9,541046.9,1461459
353,10585.24,547916.3,1563281
354,20655.6,468183.3,1518730
355,16045.07,585304.8,1516067
356,23227.03,459040.9,1522960
357,13659.24,492174.6,1544863
358,14089.43,490075.6,1519492
359,8132.41,525549.5,1556120
360,11410.29,565166.4,1509140
361,2490.59,542087.3,1534864
362,16713.24,587917,1517270
363,10096.36,566398.5,1521007
364,16312.35,481365,1528460
365,17426.67,527986.3,1474316
366,13761.94,491181.6,1542684
367,11152.48,566823,1548890
368,21190.62,604324,1528233
369,11038.82,567922.8,1545856
370,10822.21,566561.3,1515116
371,7429.47,510913.8,1535815
372,1469.9,539554.8,1532102
373,21741.95,602838.4,1552718
374,16713.89,480002.3,1529610
375,14214.94,581119.2,1536961
376,17669.6,592661.9,1526722
377,5130.63,542369.1,1546157
378,11876.88,513337.1,1563604
379,19308.02,473921.9,1548560
380,20540.56,468085.1,1540521
381,25042.37,616732.9,1538012
382,16182.91,481768.8,1528936
383,23476.91,610895.6,1518780
384,20840.26,603233.2,1531083
385,15849.68,500078,1569798
386,8794.4,563675.8,1529935
387,25012,616632.9,1538012
388,13035.65,496850.3,1550780
389,14965.22,485984.4,1526020
390,19564.89,504067.1,1587456
391,21112.58,529547.9,1462009
392,18743.08,596243.1,1534729
393,6899.8,553634.6,1518484
394,21722.75,540621.2,1460040
395,8918.82,505943.3,1535787
396,9057.61,561490.1,1517935
397,6651.8,556195.9,1526585
398,19337.76,597117.5,1543302
399,25530.8,618132.1,1540194
400,18948,518785.7,1471018
401,3118.27,544248.4,1535116
402,2432.99,534291.8,1539064
403,11100.53,522306.8,1565307
404,16688.73,480394.2,1525099
405,12519.99,496178.9,1517170
406,11124.05,562811,1554556
407,13406.99,569907.1,1504540
408,20451.89,601954.3,1531852
409,18741.48,536780.7,1469620
410,21116.52,490419.5,1584296
411,21934.44,488181.5,1585919
412,5703.79,516215.3,1529180
413,9815.09,502857.8,1527221
414,27546.68,624321.2,1518218
415,15541.92,582145.8,1550167
416,21772,466024,1511846
417,19592.78,470616.8,1534363
418,14745.48,492619,1554755
419,23721.67,457790.6,1519891
420,10581.9,560891.5,1554060
421,14830.93,491430.3,1553123
422,11825.65,569457.7,1513557
423,16955.5,525273.4,1476282
424,22122.73,489527.7,1587831
425,20367.09,598364.4,1551889
426,17144.12,591034.1,1528322
427,8088.06,510572.1,1541864
428,22277.71,462385.3,1521271
429,11026.73,567349,1515204
430,2461.35,541099.9,1536199
431,7069.88,547416.1,1550595
432,19948.18,479801.3,1495639
433,7602.17,510780.7,1537718
434,17947.76,477699.5,1516779
435,19761.25,580029.1,1484580
436,15241.44,485627,1522119
437,20806.2,602671.7,1523274
438,22758.04,460770.2,1521458
439,15579.19,506797.1,1573854
440,14040.21,579731.5,1541463
441,4144.19,544858,1521902
442,12185.7,496906.3,1518419
443,18769.4,506605.6,1585848
444,9835.59,562305.9,1514144
445,9540.46,511638.9,1552128
446,23643.56,611740.6,1520751
447,11315.09,549752.9,1565106
448,16877.97,520826.9,1477506
449,18919.71,479765.5,1502413
450,17068.4,507387.9,1579930
451,2631.25,540205.6,1537861
452,12755.59,493967.6,1522027
453,14074.5,493015.3,1550711
454,11130.7,503816.6,1511804
455,21778.59,488886.6,1585847
456,5015.99,529186,1546560
457,15132.98,504452.2,1570385
458,21025.32,534296.1,1462096
459,18477.92,595392.5,1527840
460,16563.99,514317.7,1480756
461,18419.41,506258.2,1584368
462,9406.46,541367.3,1561229
463,17947.53,476032.9,1527675
464,17359.86,519692.1,1476173
465,10345.12,508181.8,1552128
466,14869.79,580774.3,1514625
467,22618.33,461688,1518407
468,13260.21,575623.4,1546275
469,12921.75,575155.3,1544246
470,20568.46,492111,1583361
471,6917.82,550560.7,1547475
472,4893.37,528287.6,1516434
473,9165.83,546769.3,1503484
474,11143.05,566467.5,1549453
475,7471.29,530814.9,1555286
476,10455.32,505254.4,1548501
477,10303.77,566599.6,1542702
478,10739.58,505343.3,1511798
479,15469.24,484742.5,1522867
480,17568.48,498821.7,1486070
481,12133.49,499614.1,1549666
482,9990.64,507134.4,1548639
483,20517.86,535168.1,1463760
484,17743.91,504381.6,1580734
485,2943.42,533695.3,1540690
486,25754.28,451551.3,1516677
487,20114.27,543899.7,1465709
488,21164.5,600452.6,1553886
489,16635.16,533136.1,1476528
490,21515.39,520350.1,1461987
491,18455.79,501734.8,1581832
492,1653.01,532954.6,1536186
493,22276.51,488659.1,1587782
494,7791.57,519620.6,1551650
495,20831.42,490300.4,1582970
496,17103.43,571182.4,1488321
497,21941.95,490548.5,1587881
498,23159.25,610036.4,1520047
499,3969.37,537315.3,1543887
500,17880.78,476574.1,1524076
501,10858.29,503812.9,1513562
502,19673.21,503568.6,1587588
503,14102.82,489991.1,1542551
504,19737.94,503890.3,1588007
505,21471.8,491953.4,1587007
506,2365.3,532616.1,1538536
507,14287.16,489434,1542814
508,12413.15,570614.4,1550582
509,13807.94,578163.3,1544378
510,8730.59,563488.1,1531074
511,17625.26,592554.8,1534928
512,31028.76,635631.7,1516583
513,18662.09,595947.2,1526999
514,21519.94,490972.1,1586452
515,9860.25,537030.4,1498811
516,21544.8,605251.6,1524659
517,2120.63,540979.3,1534369
518,21889.93,605133.8,1545914
519,17182.62,528532.1,1475059
520,16370.34,587101.9,1518626
521,23510.52,485827.6,1590695
522,25739.78,618782,1540556
523,15597.05,506585,1573784
524,21625.55,585520,1481414
525,1718.03,530551.9,1534763
526,8626.82,509390.7,1543513
527,13002.84,576285.4,1541252
528,16283.68,482888.7,1518547
529,24339.43,486682.6,1594839
530,16704.99,480339.3,1525110
531,20666.69,527916.6,1463624
532,12486.21,499041.5,1511147
533,21897.86,462973.4,1531925
534,18104.61,536672.7,1471707
535,20699.9,467094.6,1536252
536,24787.54,615769.1,1539342
537,5705.21,542282.4,1548278
538,12661.52,572925.9,1547319
539,15731.88,581820.6,1552505
540,8561.5,561852.1,1523389
541,22890.66,480575.5,1583056
542,17991.62,501500.8,1579835
543,23180.19,609782.9,1518036
544,12045.63,513768.9,1564554
545,20184.59,529015.9,1465109
546,4493.29,526235,1519119
547,2921.17,543658.8,1534850
548,13449.27,574179.9,1551108
549,10855.88,567898.6,1517820
550,5993.05,532660.8,1550646
551,4140.79,539849.1,1518466
552,10764.64,502932.9,1546290
553,9942.13,566393.2,1522799
554,17610.5,503250.2,1579500
555,25514.19,451110.7,1532037
556,7841.38,560533.3,1529697
557,13645.34,496169.4,1508505
558,12034.19,574096.8,1526793
559,12105.71,499710.4,1549678
560,11197.7,568310,1546267
561,15297.63,584583.7,1537870
562,21003.21,602906.7,1520235
563,9720.22,541732.8,1499951
564,17913.52,529271.8,1472570
565,19212.13,596490.6,1544307
566,19564.12,472865.8,1547902
567,3239.26,528693.1,1539774
568,9868.98,563851.8,1516704
569,2773.23,536140.4,1540105
570,4670.66,548775.6,1524707
571,22270.82,517429.2,1460109
572,22600.46,461040.4,1538573
573,14417.37,582141.6,1530036
574,29287.42,629819.7,1516359
575,6803.87,553359.5,1518627
576,20365,468269.4,1525096
577,23406.75,458849,1519848
578,5609.14,517535.4,1537388
579,10755.06,505080.2,1512111
580,23216.27,609956.8,1518348
581,8856.87,505776,1530438
582,2837.47,539132.9,1522836
583,11166.6,498495.7,1526360
584,5121.11,527655.8,1515901
585,12061.42,513211.3,1564254
586,7564.24,534199.4,1506282
587,18487.6,576886.4,1487356
588,5150.13,535806.8,1547972
589,10736.39,505080.2,1512225
590,13777.62,494040,1550598
591,22334.36,606852,1517434
592,4029.57,533515.6,1544256
593,4074.35,527481.7,1542265
594,15777.9,515099.7,1483224
595,16790.77,541465.8,1476391
596,23841.91,580911.4,1467853
597,21463.57,521373.4,1461954
598,21569.35,523759,1461180
599,7612.36,510258.4,1526615
600,9743.37,563581.4,1517088
601,19697.8,599446.6,1528907
602,21775.64,519711,1461250
603,23167.85,481317.5,1585108
604,19089.91,519923.5,1470246
605,7823.67,560295,1527756
606,13593.15,492640.4,1545580
607,9963.46,564147,1516601
608,12232.18,502531.2,1554931
609,14457.44,491114.9,1549532
610,9912.5,516626.3,1504139
611,18405.81,506352.7,1584368
612,7036.47,550161.3,1513822
613,20069.68,600168.1,1522711
614,15003.37,503992.2,1569481
615,6760.68,526742.7,1551757
616,4757.24,549759.4,1535686
617,13854.58,580088.9,1526654
618,11777.54,514042.3,1563681
619,18156.96,538457.9,1471617
620,2752.62,543783,1529856
621,8627.59,506792.7,1535011
622,19008.04,595979.3,1543477
623,16985.53,523731,1476469
624,20108.45,543682.4,1465698
625,23139.12,609034.1,1514917
626,21339.6,465072.8,1537264
627,20360.61,484038,1487683
628,15665.66,497330.8,1495930
629,18048.89,593647.1,1524015
630,13352.56,571859.6,1507652
631,9370.57,564739.4,1523910
632,8086.15,561315.8,1529329
633,15323.38,584713.8,1537531
634,22394.4,487082.2,1586967
635,29463.98,630444.4,1516610
636,11043.34,570575.6,1525071
637,21367.55,604476.8,1539347
638,19269.03,597361,1521612
639,12847.75,570853.1,1509172
640,12414.41,574221.6,1520665
641,9906.57,525645.9,1562285
642,13693.96,496285,1507997
643,23671.72,458032.9,1519355
644,11168.34,514509.8,1561599
645,19673.39,599403.3,1531267
646,15247.81,580107.4,1552424
647,19986.87,470133.3,1520311
648,20587.32,601787.3,1521997
649,8880.56,506605.9,1538344
650,21006.63,603775.4,1530372
651,16248.95,522524.3,1479210
652,13225.32,569035.4,1504369
653,19259.81,505420.7,1587046
654,6878.42,512686.6,1526738
655,12742.05,568817.8,1506724
656,8382.46,525194,1556628
657,17055.14,499425.2,1487748
658,18804.99,595881.6,1540179
659,22734.27,460609.5,1538677
660,13484.34,501847.6,1560598
661,19438.74,518078.6,1469541
662,12437.94,497488.6,1514621
663,10022.95,566340.6,1521634
664,10871.38,567887.7,1544532
665,9536.25,529297.8,1500294
666,9783.18,562254.1,1514389
667,9877.82,546001.6,1561536
668,25856.21,486669.1,1600960
669,16968.35,570131.3,1488021
670,10844.96,567570.5,1545073
671,12178.86,496891.6,1518535
672,21490.53,521531.5,1461833
673,11932.68,568699.4,1511425
674,7005.75,549393.5,1513300
675,7488.53,542531.4,1554439
676,21042.79,538540.9,1462136
677,19275.74,517575.8,1470236
678,23539.93,458424.8,1519817
679,23193.3,610584.4,1523588
680,14152.28,580692.3,1538485
681,662.58,536257.3,1532742
682,7473.61,512270.4,1540710
683,31103.59,635821.7,1516184
684,14568.95,582647.2,1530492
685,21337.89,585547.1,1482800
686,18146.5,475752.1,1523617
687,9592.01,507600.5,1546885
688,23216.62,610214.4,1519964
689,19990.82,545713.4,1466397
690,18869.66,474011.2,1519456
691,21642.69,603069.8,1550833
692,13960.34,570248.9,1502026
693,29577.84,630790.6,1516401
694,30348.85,633790.4,1519741
695,4028.98,530952.7,1518458
696,22678.48,460784.3,1538586
697,18601.56,595711.8,1526491
698,11416.84,564864.4,1508692
699,11946.98,495684.8,1528969
700,1456.65,533831.3,1526424
701,13803.72,578866.8,1520434
702,12192.69,572996.9,1543141
703,15150.48,496376.2,1499582
704,1997.57,541261.1,1532403
705,22714.61,608824.4,1521974
706,16913.46,520187.5,1477556
707,13622.57,572238.5,1506608
708,23326.37,610789.8,1521511
709,21330.72,524545.7,1461852
710,17736.63,593007.4,1528947
711,4008.8,530747.1,1518593
712,19928.17,543186.9,1466234
713,12432.28,497707.6,1514178
714,2821.15,525847.9,1533319
715,11607.7,499878.1,1546247
716,18776.02,540537.7,1469740
717,16012.13,485650.2,1549600
718,20222.18,597579.2,1552733
719,12146.34,569214.4,1551279
720,17902.64,481460,1506538
721,20010.88,521878.6,1466714
722,20469.29,544448.9,1464610
723,19384.15,491530.2,1577700
724,19465.1,471087.2,1535238
725,9971.5,519207.9,1502344
726,30944.46,635611.7,1518511
727,14842.87,492343.2,1507279
728,22137.88,520995.1,1459777
729,16991.75,489915.5,1498053
730,22944.76,609718.3,1523139
731,9291.13,505408.3,1539086
732,17176.93,590971.8,1525917
733,21154.53,522117.9,1462844
734,5378.35,551530.9,1525365
735,3728.99,544259.6,1538907
736,5907.4,533485.3,1511757
737,16265.76,587676,1523497
738,17637.37,533199.4,1473236
739,5562.91,547634.9,1518077
740,10238.88,544347.2,1563327
741,1754.76,540586,1530768
742,9832.49,516585.2,1504485
743,7350.61,553238.8,1546696
744,5643.03,533516.4,1512625
745,6629.04,551965.2,1517684
746,11130.79,571347.2,1532306
747,12911.91,494843.6,1517086
748,9274.73,533486.6,1500688
749,16691.44,541919.9,1476777
750,8424.33,562484.5,1531009
751,15631.32,498663,1567475
752,20835.87,473188.7,1501505
753,1767.94,540453.8,1532551
754,20354.72,601609.2,1529081
755,17384.08,533016.5,1474073
756,9695.44,563405.8,1517087
757,4918.16,547948,1540519
758,8959.9,505433.1,1531495
759,21226.9,604501.4,1531404
760,21153.7,509352.4,1466518
761,16927.27,590307.4,1527912
762,6599.3,528192.7,1551712
763,20543.37,600288.6,1547277
764,6275.88,553118.6,1521610
765,10043.18,505490,1546105
766,2880.63,544148.5,1529464
767,19758.43,470112.4,1535077
768,11272.82,507508.2,1556036
769,19772.73,470250.7,1537407
770,19502.5,598155,1521740
771,6828.74,526770.3,1510188
772,11998.25,573360.3,1522942
773,19044.49,518130.4,1470868
774,14637.3,580559.8,1516363
775,21246.33,469820.7,1505895
776,10752.55,515077,1560336
777,25012.95,616684.3,1537415
778,23616.92,457962.8,1521161
779,2939.29,541691.5,1537885
780,22042.46,488948.2,1587020
781,10727.01,568923.5,1539901
782,14769.73,490812.3,1510810
783,18561.39,595238.4,1523188
784,18805.45,537148.8,1469422
785,25812.65,619044.4,1540360
786,20999,599477.5,1554997
787,17284.81,527661.8,1474825
788,21184.71,601209.7,1551801
789,9606.33,540457.2,1500075
790,11095.38,500653.5,1543650
791,10023.51,535725.3,1498213
792,15197.7,584668.4,1533244
793,16263.95,492139.5,1499064
794,16754.47,589723.1,1527771
795,10678.52,548909.5,1499001
796,21770.42,602742.3,1553318
797,22638.05,484582.4,1585825
798,23684.07,458033.6,1519079
799,20515.11,537290.5,1463813
800,18061.43,573289.1,1485985
801,9484.02,513476.1,1553738
802,7829.03,552070.8,1512040
803,8792.85,563394.2,1526948
804,3202.38,533074.4,1541459
805,19823.35,543030.9,1466556
806,10490.79,567286.7,1519590
807,19105.26,597456.6,1527885
808,30193.86,633168.2,1518824
809,3582.75,544119.9,1538314
810,17198.89,591233.9,1528761
811,16258.82,530930.8,1477880
812,3454.99,527360,1539624
813,15526.23,522759.7,1481593
814,8669.79,548176.5,1556233
815,18805.45,537148.8,1469422
816,11321.48,504217.3,1552147
817,5125.69,521780.8,1520489
818,19893.2,490930,1579418
819,16785.45,531246.3,1476126
820,21169.54,600452,1553938
821,823.59,536821.6,1532932
822,20619.43,511696.9,1467505
823,9805.02,565859.8,1522549
824,20778.9,473254,1501802
825,9494.56,504089.8,1526008
826,17454.49,503342.5,1578948
827,7106.41,549246.1,1512759
828,18091.95,494418.1,1487601
829,11200.52,498304.2,1527015
830,14973.11,583888.8,1534048
831,8412.74,551848,1552845
832,3493.81,528463.6,1540630
833,14602.9,487870.3,1521553
834,18654.93,595353.9,1540376
835,13008.96,502161.1,1503617
836,22350.37,518067.8,1459687
837,20443.48,601914.9,1532564
838,6864.86,514452.3,1540702
839,7709.58,511608.1,1541134
840,11345.08,504121.7,1552145
841,8666.06,522204.2,1505615
842,4081.25,536522.9,1544386
843,9005.28,562765.6,1521430
844,20507.7,538677.1,1463902
845,5731.96,529740.8,1549206
846,9465.19,530710.9,1500308
847,11787.95,498044.8,1519135
848,18773.34,482219.7,1499040
849,15380.52,496954.4,1497736
850,3987.2,544066.8,1521822
851,17816.36,483729.6,1502688
852,5219.38,550716.9,1524672
853,22050.57,462470.7,1531780
854,19000.55,596798.4,1524072
855,17392.83,575720.9,1491262
856,11341.18,497628.8,1530090
857,15392.1,580801.3,1552053
858,16104.74,482499.9,1523712
859,4550.24,545681.1,1541364
860,15954.73,487090.9,1552597
861,4880.86,549180.1,1538229
862,8350.91,512221.9,1546581
863,19473.6,477353.4,1503162
864,3818.03,545676,1537384
865,21636.49,510167.5,1464510
866,20978.61,534774.6,1462247
867,20832.15,510178.3,1467329
868,12294.45,571600.9,1547707
869,11853.54,571183.2,1517229
870,7152.1,550154.8,1513312
871,11303.67,566871.9,1512389
872,21160.02,466844.6,1516959
873,18027.51,481944.8,1504583
874,12785.64,496984.1,1549208
875,25015.59,487999.5,1598527
876,13755.85,491865.6,1544942
877,23409.79,611073.1,1521569
878,11589.71,497675.8,1539225
879,21992.38,462679.6,1532849
880,8899.76,564043.2,1531421
881,20185.72,600596.9,1523071
882,7364.68,526858.6,1553914
883,20174.72,498461.8,1586424
884,9837.77,566437.7,1537717
